timestamp;match;market;designation;points;old_odd;new_odd;movement_pct
2026-07-27T17:06:19.470159+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-127;-128;0.34
2026-07-27T17:06:19.470744+00:00;Chicago White Sox vs New York Yankees;spread;away;-1.5;115;116;0.47
2026-07-27T17:06:19.550164+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;131;130;0.43
2026-07-27T17:06:19.550800+00:00;Chicago White Sox vs New York Yankees;moneyline;away;;-142;-141;0.29
2026-07-27T17:06:19.551440+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-127;-128;0.34
2026-07-27T17:06:19.552010+00:00;Chicago White Sox vs New York Yankees;spread;away;-1.5;115;116;0.47
2026-07-27T17:20:23.910602+00:00;Detroit Tigers vs Baltimore Orioles;moneyline;away;;105;104;0.49
2026-07-27T17:20:23.911523+00:00;Detroit Tigers vs Baltimore Orioles;spread;home;-1.5;177;178;0.36
2026-07-27T17:20:23.911543+00:00;Detroit Tigers vs Baltimore Orioles;spread;home;-1.5;177;178;0.36
2026-07-27T17:20:23.986536+00:00;St. Louis Cardinals vs Chicago Cubs;spread;away;-1.5;134;135;0.43
2026-07-27T17:20:23.987600+00:00;St. Louis Cardinals vs Chicago Cubs;total;over;9.5;-104;-103;0.48
2026-07-27T17:20:23.988431+00:00;St. Louis Cardinals vs Chicago Cubs;total;under;9.5;-108;-109;0.44
2026-07-27T17:20:23.988459+00:00;St. Louis Cardinals vs Chicago Cubs;total;under;9.5;-108;-109;0.44
2026-07-27T17:21:24.487600+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;away;;-182;-181;0.2
2026-07-27T17:21:24.489108+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;away;;-182;-181;0.2
2026-07-27T17:23:25.300162+00:00;Los Angeles Angels vs Houston Astros;total;over;8.5;-110;-112;0.85
2026-07-27T17:23:25.301467+00:00;Los Angeles Angels vs Houston Astros;total;under;8.5;-102;-100;0.99
2026-07-27T17:23:25.301667+00:00;Los Angeles Angels vs Houston Astros;total;over;8.5;-110;-112;0.85
2026-07-27T17:23:25.302406+00:00;Los Angeles Angels vs Houston Astros;total;under;8.5;-102;-100;0.99
2026-07-27T17:31:26.905406+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;home;;-113;-112;0.42
2026-07-27T17:31:26.906357+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;spread;home;-1.5;173;174;0.37
2026-07-27T17:31:26.907029+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;spread;away;1.5;-194;-195;0.17
2026-07-27T17:31:27.010446+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;home;;-113;-112;0.42
2026-07-27T17:31:27.011134+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;spread;home;-1.5;173;174;0.37
2026-07-27T17:31:27.011780+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;spread;away;1.5;-194;-195;0.17
2026-07-27T17:32:27.381066+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;122;121;0.45
2026-07-27T17:32:27.382323+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-132;-131;0.33
2026-07-27T17:32:27.383123+00:00;San Francisco Giants vs Milwaukee Brewers;spread;away;-1.5;124;125;0.45
2026-07-27T17:32:27.598699+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;122;121;0.45
2026-07-27T17:32:27.599322+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-132;-131;0.33
2026-07-27T17:32:27.599964+00:00;San Francisco Giants vs Milwaukee Brewers;spread;away;-1.5;124;125;0.45
2026-07-27T17:33:27.905018+00:00;New York Mets vs Atlanta Braves;moneyline;home;;-104;-105;0.47
2026-07-27T17:33:27.905747+00:00;New York Mets vs Atlanta Braves;moneyline;away;;-104;-103;0.48
2026-07-27T17:33:27.906497+00:00;New York Mets vs Atlanta Braves;spread;away;-1.5;157;158;0.39
2026-07-27T17:33:28.353269+00:00;New York Mets vs Atlanta Braves;moneyline;home;;-104;-105;0.47
2026-07-27T17:33:28.354082+00:00;New York Mets vs Atlanta Braves;moneyline;away;;-104;-103;0.48
2026-07-27T17:33:28.354851+00:00;New York Mets vs Atlanta Braves;spread;away;-1.5;157;158;0.39
2026-07-27T17:34:28.100879+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;112;114;0.94
2026-07-27T17:34:28.101556+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-122;-123;0.37
2026-07-27T17:34:28.102255+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-155;-153;0.51
2026-07-27T17:34:28.102824+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;140;138;0.83
2026-07-27T17:34:28.103512+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-102;-108;2.75
2026-07-27T17:34:28.104126+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-110;-104;2.75
2026-07-27T17:34:28.163602+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;away;;108;109;0.48
2026-07-27T17:34:28.164412+00:00;Washington Nationals vs Toronto Blue Jays;spread;home;-1.5;162;161;0.38
2026-07-27T17:34:28.165148+00:00;Washington Nationals vs Toronto Blue Jays;spread;away;1.5;-181;-180;0.2
2026-07-27T17:34:28.599316+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;112;114;0.94
2026-07-27T17:34:28.599969+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-122;-123;0.37
2026-07-27T17:34:28.600611+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-155;-153;0.51
2026-07-27T17:34:28.601179+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;140;138;0.83
2026-07-27T17:34:28.601962+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-102;-108;2.75
2026-07-27T17:34:28.602689+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-110;-104;2.75
2026-07-27T17:34:28.638896+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;away;;108;109;0.48
2026-07-27T17:34:28.639637+00:00;Washington Nationals vs Toronto Blue Jays;spread;home;-1.5;162;161;0.38
2026-07-27T17:34:28.640250+00:00;Washington Nationals vs Toronto Blue Jays;spread;away;1.5;-181;-180;0.2
2026-07-27T17:35:28.724648+00:00;Detroit Tigers vs Baltimore Orioles;moneyline;home;;-113;-112;0.42
2026-07-27T17:35:28.725499+00:00;Detroit Tigers vs Baltimore Orioles;spread;home;-1.5;178;179;0.36
2026-07-27T17:35:28.726133+00:00;Detroit Tigers vs Baltimore Orioles;spread;away;1.5;-200;-201;0.17
2026-07-27T17:35:28.726847+00:00;Detroit Tigers vs Baltimore Orioles;total;over;8.5;-106;-105;0.46
2026-07-27T17:35:28.727450+00:00;Detroit Tigers vs Baltimore Orioles;total;under;8.5;-106;-107;0.45
2026-07-27T17:35:28.788512+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;home;;108;107;0.48
2026-07-27T17:35:28.789133+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;away;;-117;-116;0.4
2026-07-27T17:35:28.789849+00:00;St. Louis Cardinals vs Chicago Cubs;spread;home;1.5;-149;-150;0.27
2026-07-27T17:35:28.902750+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;home;;-159;-150;2.32
2026-07-27T17:35:28.903368+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;146;138;3.25
2026-07-27T17:35:29.248930+00:00;Detroit Tigers vs Baltimore Orioles;moneyline;home;;-113;-112;0.42
2026-07-27T17:35:29.249636+00:00;Detroit Tigers vs Baltimore Orioles;spread;home;-1.5;178;179;0.36
2026-07-27T17:35:29.250208+00:00;Detroit Tigers vs Baltimore Orioles;spread;away;1.5;-200;-201;0.17
2026-07-27T17:35:29.250864+00:00;Detroit Tigers vs Baltimore Orioles;total;over;8.5;-106;-105;0.46
2026-07-27T17:35:29.251424+00:00;Detroit Tigers vs Baltimore Orioles;total;under;8.5;-106;-107;0.45
2026-07-27T17:35:29.281276+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;home;;108;107;0.48
2026-07-27T17:35:29.281866+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;away;;-117;-116;0.4
2026-07-27T17:35:29.282510+00:00;St. Louis Cardinals vs Chicago Cubs;spread;home;1.5;-149;-150;0.27
2026-07-27T17:35:29.401456+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;home;;-159;-150;2.32
2026-07-27T17:35:29.402087+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;146;138;3.25
2026-07-27T17:36:29.224975+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;130;129;0.43
2026-07-27T17:36:29.225664+00:00;Chicago White Sox vs New York Yankees;moneyline;away;;-141;-140;0.3
2026-07-27T17:36:29.226376+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-128;-129;0.34
2026-07-27T17:36:29.227019+00:00;Chicago White Sox vs New York Yankees;spread;away;-1.5;116;117;0.46
2026-07-27T17:36:29.254810+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;146;138;3.25
2026-07-27T17:36:29.255477+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;129;135;2.62
2026-07-27T17:36:29.256084+00:00;Cincinnati Reds vs Cleveland Guardians;spread;away;1.5;-143;-149;1.66
2026-07-27T17:36:29.316844+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;away;;-181;-182;0.2
2026-07-27T17:36:29.748072+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;130;129;0.43
2026-07-27T17:36:29.748706+00:00;Chicago White Sox vs New York Yankees;moneyline;away;;-141;-140;0.3
2026-07-27T17:36:29.749345+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-128;-129;0.34
2026-07-27T17:36:29.749906+00:00;Chicago White Sox vs New York Yankees;spread;away;-1.5;116;117;0.46
2026-07-27T17:36:29.787151+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;146;138;3.25
2026-07-27T17:36:29.787814+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;129;135;2.62
2026-07-27T17:36:29.788406+00:00;Cincinnati Reds vs Cleveland Guardians;spread;away;1.5;-143;-149;1.66
2026-07-27T17:36:29.821826+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;away;;-181;-182;0.2
2026-07-27T17:40:31.389589+00:00;Athletics vs Boston Red Sox;moneyline;home;;158;157;0.39
2026-07-27T17:40:32.394628+00:00;Athletics vs Boston Red Sox;moneyline;home;;158;157;0.39
2026-07-27T17:47:32.151773+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;121;122;0.45
2026-07-27T17:47:32.152517+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-131;-132;0.33
2026-07-27T17:47:32.153210+00:00;San Francisco Giants vs Milwaukee Brewers;spread;home;1.5;-138;-137;0.31
2026-07-27T17:47:32.153811+00:00;San Francisco Giants vs Milwaukee Brewers;spread;away;-1.5;125;124;0.44
2026-07-27T17:47:32.154474+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;8.5;-102;-109;3.18
2026-07-27T17:47:33.128687+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;121;122;0.45
2026-07-27T17:47:33.129366+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-131;-132;0.33
2026-07-27T17:47:33.130053+00:00;San Francisco Giants vs Milwaukee Brewers;spread;home;1.5;-138;-137;0.31
2026-07-27T17:47:33.130660+00:00;San Francisco Giants vs Milwaukee Brewers;spread;away;-1.5;125;124;0.44
2026-07-27T17:47:33.131325+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;8.5;-102;-109;3.18
2026-07-27T17:48:08.563722+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;8.5;-100;-109;4.13
2026-07-27T17:48:32.383913+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;8.5;-102;-109;3.18
2026-07-27T17:48:32.384819+00:00;San Francisco Giants vs Milwaukee Brewers;total;under;8.5;-110;-103;3.24
2026-07-27T17:48:33.330891+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;8.5;-102;-109;3.18
2026-07-27T17:48:33.331584+00:00;San Francisco Giants vs Milwaukee Brewers;total;under;8.5;-110;-103;3.24
2026-07-27T17:49:32.567394+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;home;;-117;-118;0.39
2026-07-27T17:49:32.627358+00:00;San Francisco Giants vs Milwaukee Brewers;total;under;8.5;-110;-103;3.24
2026-07-27T17:49:32.809984+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-108;-107;0.45
2026-07-27T17:49:32.810666+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-104;-105;0.47
2026-07-27T17:49:33.504924+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;home;;-117;-118;0.39
2026-07-27T17:49:33.556503+00:00;San Francisco Giants vs Milwaukee Brewers;total;under;8.5;-110;-103;3.24
2026-07-27T17:49:33.709034+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-108;-107;0.45
2026-07-27T17:49:33.709699+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-104;-105;0.47
2026-07-27T17:50:33.236714+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;135;134;0.43
2026-07-27T17:50:34.058953+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;135;134;0.43
2026-07-27T18:02:36.322485+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.5;101;103;1.0
2026-07-27T18:02:36.323146+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.5;-114;-115;0.41
2026-07-27T18:02:37.524266+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.5;101;103;1.0
2026-07-27T18:02:37.524967+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.5;-114;-115;0.41
2026-07-27T18:03:37.022957+00:00;New York Mets vs Atlanta Braves;spread;home;1.5;-176;-175;0.21
2026-07-27T18:03:37.023664+00:00;New York Mets vs Atlanta Braves;spread;away;-1.5;158;157;0.39
2026-07-27T18:03:38.151605+00:00;New York Mets vs Atlanta Braves;spread;home;1.5;-176;-175;0.21
2026-07-27T18:03:38.152305+00:00;New York Mets vs Atlanta Braves;spread;away;-1.5;158;157;0.39
2026-07-27T18:04:37.238564+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;114;115;0.47
2026-07-27T18:04:37.239270+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-123;-125;0.72
2026-07-27T18:04:37.239945+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-153;-152;0.26
2026-07-27T18:04:37.240500+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;138;137;0.42
2026-07-27T18:04:37.304431+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;home;;-118;-119;0.39
2026-07-27T18:04:37.305135+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;away;;109;110;0.48
2026-07-27T18:04:37.305774+00:00;Washington Nationals vs Toronto Blue Jays;spread;home;-1.5;161;159;0.77
2026-07-27T18:04:37.306362+00:00;Washington Nationals vs Toronto Blue Jays;spread;away;1.5;-180;-178;0.4
2026-07-27T18:04:37.307037+00:00;Washington Nationals vs Toronto Blue Jays;total;over;10.0;101;-100;0.5
2026-07-27T18:04:37.307614+00:00;Washington Nationals vs Toronto Blue Jays;total;under;10.0;-113;-112;0.42
2026-07-27T18:04:38.344839+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;114;115;0.47
2026-07-27T18:04:38.345539+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-123;-125;0.72
2026-07-27T18:04:38.346234+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-153;-152;0.26
2026-07-27T18:04:38.346865+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;138;137;0.42
2026-07-27T18:04:38.376942+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;home;;-118;-119;0.39
2026-07-27T18:04:38.377568+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;away;;109;110;0.48
2026-07-27T18:04:38.378224+00:00;Washington Nationals vs Toronto Blue Jays;spread;home;-1.5;161;159;0.77
2026-07-27T18:04:38.378838+00:00;Washington Nationals vs Toronto Blue Jays;spread;away;1.5;-180;-178;0.4
2026-07-27T18:04:38.379494+00:00;Washington Nationals vs Toronto Blue Jays;total;over;10.0;101;-100;0.5
2026-07-27T18:04:38.380073+00:00;Washington Nationals vs Toronto Blue Jays;total;under;10.0;-113;-112;0.42
2026-07-27T18:05:38.119266+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;home;;-150;-152;0.53
2026-07-27T18:05:38.120013+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;138;140;0.84
2026-07-27T18:05:38.120684+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;134;132;0.85
2026-07-27T18:05:38.121311+00:00;Cincinnati Reds vs Cleveland Guardians;spread;away;1.5;-149;-147;0.55
2026-07-27T18:05:39.044281+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;home;;-150;-152;0.53
2026-07-27T18:05:39.044955+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;138;140;0.84
2026-07-27T18:05:39.045615+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;134;132;0.85
2026-07-27T18:05:39.046253+00:00;Cincinnati Reds vs Cleveland Guardians;spread;away;1.5;-149;-147;0.55
2026-07-27T18:10:40.498760+00:00;Athletics vs Boston Red Sox;moneyline;home;;157;159;0.78
2026-07-27T18:10:40.499480+00:00;Athletics vs Boston Red Sox;moneyline;away;;-172;-174;0.42
2026-07-27T18:10:40.500190+00:00;Athletics vs Boston Red Sox;spread;home;1.5;-101;100;0.5
2026-07-27T18:10:40.500822+00:00;Athletics vs Boston Red Sox;spread;away;-1.5;-109;-110;0.43
2026-07-27T18:10:40.501479+00:00;Athletics vs Boston Red Sox;total;over;9.5;-106;-111;2.19
2026-07-27T18:10:40.502061+00:00;Athletics vs Boston Red Sox;total;under;9.5;-106;-101;2.4
2026-07-27T18:10:41.394604+00:00;Athletics vs Boston Red Sox;moneyline;home;;157;159;0.78
2026-07-27T18:10:41.395320+00:00;Athletics vs Boston Red Sox;moneyline;away;;-172;-174;0.42
2026-07-27T18:10:41.395996+00:00;Athletics vs Boston Red Sox;spread;home;1.5;-101;100;0.5
2026-07-27T18:10:41.396571+00:00;Athletics vs Boston Red Sox;spread;away;-1.5;-109;-110;0.43
2026-07-27T18:10:41.397249+00:00;Athletics vs Boston Red Sox;total;over;9.5;-106;-111;2.19
2026-07-27T18:10:41.397840+00:00;Athletics vs Boston Red Sox;total;under;9.5;-106;-101;2.4
2026-07-27T18:17:43.507960+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;122;121;0.45
2026-07-27T18:17:43.508817+00:00;San Francisco Giants vs Milwaukee Brewers;spread;home;1.5;-137;-138;0.31
2026-07-27T18:17:44.086303+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;122;121;0.45
2026-07-27T18:17:44.087020+00:00;San Francisco Giants vs Milwaukee Brewers;spread;home;1.5;-137;-138;0.31
2026-07-27T18:19:44.448332+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;115;113;0.93
2026-07-27T18:19:44.449041+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-125;-122;1.09
2026-07-27T18:19:44.449804+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-152;-154;0.52
2026-07-27T18:19:44.450422+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;137;139;0.84
2026-07-27T18:19:44.451054+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-107;-106;0.46
2026-07-27T18:19:44.451608+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-105;-106;0.46
2026-07-27T18:19:44.914447+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;115;113;0.93
2026-07-27T18:19:44.915085+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-125;-122;1.09
2026-07-27T18:19:44.915756+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-152;-154;0.52
2026-07-27T18:19:44.916345+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;137;139;0.84
2026-07-27T18:19:44.917041+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-107;-106;0.46
2026-07-27T18:19:44.917633+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-105;-106;0.46
2026-07-27T18:20:45.037771+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;home;;107;108;0.48
2026-07-27T18:20:45.038521+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;away;;-116;-117;0.4
2026-07-27T18:20:45.039202+00:00;St. Louis Cardinals vs Chicago Cubs;spread;home;1.5;-150;-149;0.27
2026-07-27T18:20:45.443775+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;home;;107;108;0.48
2026-07-27T18:20:45.444421+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;away;;-116;-117;0.4
2026-07-27T18:20:45.445065+00:00;St. Louis Cardinals vs Chicago Cubs;spread;home;1.5;-150;-149;0.27
2026-07-27T18:22:46.028542+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;home;;166;167;0.38
2026-07-27T18:22:46.029383+00:00;Miami Marlins vs Philadelphia Phillies;total;over;7.5;-110;-111;0.43
2026-07-27T18:22:46.030021+00:00;Miami Marlins vs Philadelphia Phillies;total;under;7.5;-102;-101;0.49
2026-07-27T18:22:46.036573+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;home;;166;167;0.38
2026-07-27T18:22:46.037471+00:00;Miami Marlins vs Philadelphia Phillies;total;over;7.5;-110;-111;0.43
2026-07-27T18:22:46.038084+00:00;Miami Marlins vs Philadelphia Phillies;total;under;7.5;-102;-101;0.49
2026-07-27T18:25:47.485283+00:00;Athletics vs Boston Red Sox;spread;away;-1.5;-110;-111;0.43
2026-07-27T18:25:47.516899+00:00;Athletics vs Boston Red Sox;spread;away;-1.5;-110;-111;0.43
2026-07-27T18:33:39.962662+00:00;New York Mets vs Atlanta Braves;total;over;8.5;-111;-120;3.55
2026-07-27T18:33:49.034594+00:00;New York Mets vs Atlanta Braves;spread;home;1.5;-175;-176;0.21
2026-07-27T18:33:49.035395+00:00;New York Mets vs Atlanta Braves;total;over;8.5;-114;-120;2.34
2026-07-27T18:33:49.036022+00:00;New York Mets vs Atlanta Braves;total;under;8.5;101;107;2.99
2026-07-27T18:33:49.087808+00:00;New York Mets vs Atlanta Braves;spread;home;1.5;-175;-176;0.21
2026-07-27T18:33:49.088503+00:00;New York Mets vs Atlanta Braves;total;over;8.5;-114;-120;2.34
2026-07-27T18:33:49.089096+00:00;New York Mets vs Atlanta Braves;total;under;8.5;101;107;2.99
2026-07-27T18:34:45.650453+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-102;-113;4.82
2026-07-27T18:34:49.257002+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;home;;-119;-120;0.38
2026-07-27T18:34:49.257716+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;away;;110;111;0.48
2026-07-27T18:34:49.258418+00:00;Washington Nationals vs Toronto Blue Jays;spread;home;-1.5;159;158;0.39
2026-07-27T18:34:49.259039+00:00;Washington Nationals vs Toronto Blue Jays;spread;away;1.5;-178;-177;0.2
2026-07-27T18:34:49.262602+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;home;;-119;-120;0.38
2026-07-27T18:34:49.263342+00:00;Washington Nationals vs Toronto Blue Jays;moneyline;away;;110;111;0.48
2026-07-27T18:34:49.264139+00:00;Washington Nationals vs Toronto Blue Jays;spread;home;-1.5;159;158;0.39
2026-07-27T18:34:49.264799+00:00;Washington Nationals vs Toronto Blue Jays;spread;away;1.5;-178;-177;0.2
2026-07-27T18:34:49.423130+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;113;114;0.47
2026-07-27T18:34:49.423820+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-122;-124;0.73
2026-07-27T18:34:49.424525+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-154;-152;0.52
2026-07-27T18:34:49.425268+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;139;137;0.84
2026-07-27T18:34:49.426139+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-106;-113;3.01
2026-07-27T18:34:49.428643+00:00;Texas Rangers vs Seattle Mariners;moneyline;home;;113;114;0.47
2026-07-27T18:34:49.429532+00:00;Texas Rangers vs Seattle Mariners;moneyline;away;;-122;-124;0.73
2026-07-27T18:34:49.430312+00:00;Texas Rangers vs Seattle Mariners;spread;home;1.5;-154;-152;0.52
2026-07-27T18:34:49.430932+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;139;137;0.84
2026-07-27T18:34:49.431591+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-106;-113;3.01
2026-07-27T18:35:49.659701+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;home;;-152;-154;0.52
2026-07-27T18:35:49.660614+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;140;142;0.83
2026-07-27T18:35:49.660675+00:00;Cincinnati Reds vs Cleveland Guardians;moneyline;away;;140;142;0.83
2026-07-27T18:35:49.661590+00:00;Cincinnati Reds vs Cleveland Guardians;spread;home;-1.5;132;131;0.43
2026-07-27T18:35:49.662530+00:00;Cincinnati Reds vs Cleveland Guardians;spread;away;1.5;-147;-145;0.56
2026-07-27T18:35:49.662564+00:00;Cincinnati Reds vs Cleveland Guardians;spread;away;1.5;-147;-145;0.56
2026-07-27T18:35:49.772278+00:00;Texas Rangers vs Seattle Mariners;total;over;8.0;-106;-113;3.01
2026-07-27T18:35:49.773118+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-106;101;3.43
2026-07-27T18:35:49.773138+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-106;101;3.43
2026-07-27T18:36:50.075869+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-106;101;3.43
2026-07-27T18:36:50.107322+00:00;Texas Rangers vs Seattle Mariners;total;under;8.0;-106;101;3.43
2026-07-27T18:37:50.455305+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;home;;167;166;0.37
2026-07-27T18:37:50.456200+00:00;Miami Marlins vs Philadelphia Phillies;spread;home;1.5;-104;-103;0.48
2026-07-27T18:37:50.456868+00:00;Miami Marlins vs Philadelphia Phillies;spread;away;-1.5;-106;-107;0.45
2026-07-27T18:37:50.479453+00:00;Miami Marlins vs Philadelphia Phillies;moneyline;home;;167;166;0.37
2026-07-27T18:37:50.480134+00:00;Miami Marlins vs Philadelphia Phillies;spread;home;1.5;-104;-103;0.48
2026-07-27T18:37:50.480731+00:00;Miami Marlins vs Philadelphia Phillies;spread;away;-1.5;-106;-107;0.45
2026-07-27T18:45:53.780670+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;away;;104;103;0.49
2026-07-27T18:45:53.781910+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;spread;away;1.5;-195;-196;0.17
2026-07-27T18:45:53.837145+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;away;;104;103;0.49
2026-07-27T18:45:53.837836+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;spread;away;1.5;-195;-196;0.17
2026-07-27T18:49:55.708777+00:00;Washington Nationals vs Toronto Blue Jays;total;over;10.0;-100;-101;0.5
