timestamp;match;market;designation;points;old_odd;new_odd;movement_pct;steam_level
2026-07-27T21:57:13.021720+00:00;Athletics vs Boston Red Sox;total;over;9.5;-111;101;5.74;SILVER
2026-07-27T21:59:14.208066+00:00;Athletics vs Boston Red Sox;total;under;9.5;-101;-113;5.28;SILVER
2026-07-27T21:59:14.349730+00:00;Athletics vs Boston Red Sox;total;under;9.5;-101;-113;5.28;SILVER
2026-07-27T22:19:49.722828+00:00;New York Mets vs Atlanta Braves;moneyline;home;;-102;-109;3.18;PENDING
2026-07-27T22:32:03.520478+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.5;-102;-113;4.82;PENDING
2026-07-27T22:32:34.053216+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.5;-104;-113;3.9;BRONZE
2026-07-27T22:32:34.106080+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.5;-104;-113;3.9;BRONZE
2026-07-27T22:34:34.814308+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.5;-108;100;3.85;BRONZE
2026-07-27T22:34:34.821023+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.5;-108;100;3.85;BRONZE
2026-07-27T22:42:12.412550+00:00;Detroit Tigers vs Baltimore Orioles;moneyline;home;;-111;-124;4.97;PENDING
2026-07-27T22:42:16.424756+00:00;Detroit Tigers vs Baltimore Orioles;spread;home;-1.5;179;167;4.3;PENDING
2026-07-27T22:42:19.778896+00:00;Athletics vs Boston Red Sox;spread;away;-1.5;-107;-115;3.36;PENDING
2026-07-27T22:42:23.030437+00:00;Miami Marlins vs Philadelphia Phillies;spread;away;-1.5;-105;-112;3.05;PENDING
2026-07-27T22:42:36.826698+00:00;Athletics vs Boston Red Sox;total;under;9.5;-113;-106;3.1;BRONZE
2026-07-27T22:42:36.850561+00:00;Athletics vs Boston Red Sox;total;under;9.5;-113;-106;3.1;BRONZE
2026-07-27T22:47:30.522618+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;home;;-125;-135;3.29;PENDING
2026-07-27T22:47:40.017612+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;home;;-109;-135;9.21;GOLD
2026-07-27T22:47:40.055209+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;home;;-109;-135;9.21;GOLD
2026-07-27T22:49:41.072182+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;away;;101;112;5.47;SILVER
2026-07-27T22:49:41.140175+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;moneyline;away;;101;112;5.47;SILVER
2026-07-27T23:09:45.386354+00:00;Los Angeles Angels vs Houston Astros;moneyline;home;;103;-106;4.27;PENDING
2026-07-27T23:20:54.647710+00:00;New York Mets vs Atlanta Braves;moneyline;home;;-108;109;8.52;GOLD
2026-07-27T23:20:55.290065+00:00;New York Mets vs Atlanta Braves;moneyline;home;;-108;109;8.52;GOLD
2026-07-27T23:20:57.390615+00:00;New York Mets vs Atlanta Braves;moneyline;away;;-108;-127;7.19;PENDING
2026-07-27T23:21:01.916664+00:00;New York Mets vs Atlanta Braves;total;over;9.0;107;-109;7.37;PENDING
2026-07-27T23:21:55.116384+00:00;New York Mets vs Atlanta Braves;moneyline;away;;100;-127;10.63;GOLD
2026-07-27T23:21:55.752690+00:00;New York Mets vs Atlanta Braves;moneyline;away;;100;-127;10.63;GOLD
2026-07-27T23:22:55.260243+00:00;St. Louis Cardinals vs Chicago Cubs;total;over;9.5;-103;106;4.52;BRONZE
2026-07-27T23:22:55.860795+00:00;St. Louis Cardinals vs Chicago Cubs;total;over;9.5;-103;106;4.52;BRONZE
2026-07-27T23:23:06.091530+00:00;St. Louis Cardinals vs Chicago Cubs;total;under;9.5;-109;-119;4.02;PENDING
2026-07-27T23:24:56.034626+00:00;St. Louis Cardinals vs Chicago Cubs;total;under;9.5;-109;-119;4.02;BRONZE
2026-07-27T23:24:56.540834+00:00;St. Louis Cardinals vs Chicago Cubs;total;under;9.5;-109;-119;4.02;BRONZE
2026-07-28T00:08:29.937481+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;118;104;6.42;PENDING
2026-07-28T01:13:01.655772+00:00;Athletics vs Boston Red Sox;moneyline;away;;-172;-188;3.13;PENDING
2026-07-28T01:38:17.109202+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;away;;-117;-199;18.99;PENDING
2026-07-28T01:38:21.207781+00:00;St. Louis Cardinals vs Chicago Cubs;spread;away;-1.5;132;-122;21.57;PENDING
2026-07-28T01:38:48.134725+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;home;;108;162;25.96;PLATINUM
2026-07-28T01:38:50.739566+00:00;St. Louis Cardinals vs Chicago Cubs;moneyline;home;;108;162;25.96;PLATINUM
2026-07-28T01:42:49.814353+00:00;Athletics vs Boston Red Sox;moneyline;home;;172;184;4.41;BRONZE
2026-07-28T01:42:52.294513+00:00;Athletics vs Boston Red Sox;moneyline;home;;172;184;4.41;BRONZE
2026-07-28T01:43:27.088047+00:00;Athletics vs Boston Red Sox;moneyline;away;;-188;-228;6.09;PENDING
2026-07-28T01:43:50.017449+00:00;Athletics vs Boston Red Sox;moneyline;away;;-188;-228;6.09;SILVER
2026-07-28T01:43:52.496101+00:00;Athletics vs Boston Red Sox;moneyline;away;;-188;-228;6.09;SILVER
2026-07-28T01:50:34.453328+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;117;-101;8.29;PENDING
2026-07-28T01:50:53.174552+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;123;-101;10.76;GOLD
2026-07-28T01:50:55.474753+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;123;-101;10.76;GOLD
2026-07-28T01:52:53.910570+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-134;-120;4.99;BRONZE
2026-07-28T01:52:57.548823+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-134;-120;4.99;BRONZE
2026-07-28T05:18:02.160568+00:00;San Francisco Giants vs Milwaukee Brewers;total;under;7.5;-101;-113;5.28;PENDING
2026-07-28T08:01:12.606212+00:00;Washington Nationals vs Toronto Blue Jays;total;over;8.5;-116;-108;3.43;BRONZE
2026-07-28T08:01:12.635318+00:00;Washington Nationals vs Toronto Blue Jays;total;over;8.5;-116;-108;3.43;BRONZE
2026-07-28T08:01:23.708197+00:00;Washington Nationals vs Toronto Blue Jays;total;under;8.5;101;-106;3.31;PENDING
2026-07-28T08:03:13.365968+00:00;Washington Nationals vs Toronto Blue Jays;total;under;8.5;101;-106;3.31;BRONZE
2026-07-28T08:03:13.421520+00:00;Washington Nationals vs Toronto Blue Jays;total;under;8.5;101;-106;3.31;BRONZE
2026-07-28T08:04:13.628630+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;121;131;4.52;BRONZE
2026-07-28T08:04:13.687197+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;121;131;4.52;BRONZE
2026-07-28T08:05:13.867849+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;7.5;-102;104;3.01;BRONZE
2026-07-28T08:05:13.958497+00:00;San Francisco Giants vs Milwaukee Brewers;total;over;7.5;-102;104;3.01;BRONZE
2026-07-28T08:06:14.142869+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-134;-145;3.24;BRONZE
2026-07-28T08:06:14.237679+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-134;-145;3.24;BRONZE
2026-07-28T08:49:28.958278+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;130;137;3.04;BRONZE
2026-07-28T08:49:28.963308+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;home;;130;137;3.04;BRONZE
2026-07-28T08:49:43.542574+00:00;San Francisco Giants vs Milwaukee Brewers;moneyline;away;;-138;-152;3.87;PENDING
2026-07-28T13:33:02.801918+00:00;Chicago White Sox vs New York Yankees;total;under;8.0;-103;-112;3.96;PENDING
2026-07-28T13:33:27.083538+00:00;Chicago White Sox vs New York Yankees;total;over;8.0;-112;-101;5.14;SILVER
2026-07-28T13:33:28.981289+00:00;Chicago White Sox vs New York Yankees;total;over;8.0;-112;-101;5.14;SILVER
2026-07-28T13:34:27.511046+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.0;-106;101;3.43;BRONZE
2026-07-28T13:34:29.434777+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.0;-106;101;3.43;BRONZE
2026-07-28T13:35:27.686170+00:00;Chicago White Sox vs New York Yankees;total;under;8.0;-103;-112;3.96;BRONZE
2026-07-28T13:35:29.618894+00:00;Chicago White Sox vs New York Yankees;total;under;8.0;-103;-112;3.96;BRONZE
2026-07-28T13:57:23.243643+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.0;-104;-111;3.09;PENDING
2026-07-28T13:57:37.973164+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.0;-114;-101;6.01;SILVER
2026-07-28T13:57:40.330311+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.0;-114;-101;6.01;SILVER
2026-07-28T14:12:36.786367+00:00;Athletics vs Boston Red Sox;spread;away;-1.5;111;104;3.32;PENDING
2026-07-28T14:12:40.968604+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;122;115;3.15;PENDING
2026-07-28T14:27:54.359514+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-138;-150;3.36;PENDING
2026-07-28T14:27:56.244393+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.0;-101;-109;3.65;BRONZE
2026-07-28T14:28:01.041096+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.0;-101;-109;3.65;BRONZE
2026-07-28T14:28:56.536620+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.0;-111;-103;3.68;BRONZE
2026-07-28T14:35:01.906662+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;under;9.0;-111;-103;3.68;BRONZE
2026-07-28T14:58:16.982178+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;spread;home;-1.5;131;124;3.03;PENDING
2026-07-28T15:13:16.294585+00:00;Athletics vs Boston Red Sox;moneyline;home;;136;128;3.39;BRONZE
2026-07-28T15:13:17.017310+00:00;Athletics vs Boston Red Sox;moneyline;home;;136;128;3.39;BRONZE
2026-07-28T15:14:16.753532+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.0;-106;-113;3.01;BRONZE
2026-07-28T15:14:17.446717+00:00;Pittsburgh Pirates vs Arizona Diamondbacks;total;over;9.0;-106;-113;3.01;BRONZE
2026-07-28T15:28:24.146979+00:00;San Diego Padres vs Colorado Rockies;moneyline;away;;173;185;4.4;BRONZE
2026-07-28T15:28:24.696976+00:00;San Diego Padres vs Colorado Rockies;moneyline;away;;173;185;4.4;BRONZE
2026-07-28T15:28:37.433989+00:00;San Diego Padres vs Colorado Rockies;moneyline;home;;-179;-204;4.39;PENDING
2026-07-28T15:28:40.961135+00:00;San Diego Padres vs Colorado Rockies;spread;home;-1.5;119;108;5.02;PENDING
2026-07-28T15:42:52.942619+00:00;Minnesota Twins vs Kansas City Royals;moneyline;home;;-148;-168;4.8;PENDING
2026-07-28T15:43:07.709854+00:00;Minnesota Twins vs Kansas City Royals;spread;home;-1.5;138;127;4.62;PENDING
2026-07-28T15:43:29.810605+00:00;Minnesota Twins vs Kansas City Royals;moneyline;away;;144;154;4.1;BRONZE
2026-07-28T15:43:31.786317+00:00;Minnesota Twins vs Kansas City Royals;moneyline;away;;144;154;4.1;BRONZE
2026-07-28T15:58:38.596347+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;under;9.0;-103;103;3.0;BRONZE
2026-07-28T15:58:44.300702+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;under;9.0;-103;103;3.0;BRONZE
2026-07-28T15:59:39.007382+00:00;Tampa Bay Rays vs Texas Rangers;total;over;8.0;-106;-113;3.01;BRONZE
2026-07-28T15:59:44.883149+00:00;Tampa Bay Rays vs Texas Rangers;total;over;8.0;-106;-113;3.01;BRONZE
2026-07-28T16:00:39.436223+00:00;Tampa Bay Rays vs Texas Rangers;total;under;8.0;-106;101;3.43;BRONZE
2026-07-28T16:00:45.381909+00:00;Tampa Bay Rays vs Texas Rangers;total;under;8.0;-106;101;3.43;BRONZE
2026-07-28T16:13:43.700464+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;113;106;3.29;BRONZE
2026-07-28T16:13:49.465634+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;115;106;4.19;PENDING
2026-07-28T16:13:50.227653+00:00;Chicago White Sox vs New York Yankees;moneyline;home;;113;106;3.29;BRONZE
2026-07-28T16:14:43.936534+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-147;-160;3.29;BRONZE
2026-07-28T16:14:50.504026+00:00;Chicago White Sox vs New York Yankees;spread;home;1.5;-147;-160;3.29;BRONZE
2026-07-28T16:15:44.167699+00:00;Chicago White Sox vs New York Yankees;spread;away;-1.5;133;144;4.72;BRONZE
2026-07-28T16:15:50.780090+00:00;Chicago White Sox vs New York Yankees;spread;away;-1.5;133;144;4.72;BRONZE
2026-07-28T16:28:50.803805+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;over;9.0;-115;-104;4.92;BRONZE
2026-07-28T16:28:55.126366+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;over;9.0;-115;-104;4.92;BRONZE
2026-07-28T16:29:02.932484+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;under;9.0;-101;-108;3.22;PENDING
2026-07-28T16:29:51.043472+00:00;Tampa Bay Rays vs Texas Rangers;moneyline;away;;160;151;3.46;BRONZE
2026-07-28T16:29:55.359905+00:00;Tampa Bay Rays vs Texas Rangers;moneyline;away;;160;151;3.46;BRONZE
2026-07-28T16:30:51.223391+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;under;9.0;102;-108;4.66;BRONZE
2026-07-28T16:30:55.571222+00:00;G1 Cincinnati Reds vs G1 Cleveland Guardians;total;under;9.0;102;-108;4.66;BRONZE
2026-07-28T16:43:15.815875+00:00;Minnesota Twins vs Kansas City Royals;spread;home;-1.5;127;119;3.52;PENDING
2026-07-28T16:43:57.892651+00:00;Minnesota Twins vs Kansas City Royals;spread;home;-1.5;127;119;3.52;BRONZE
2026-07-28T16:44:03.505531+00:00;Minnesota Twins vs Kansas City Royals;spread;home;-1.5;127;119;3.52;BRONZE
2026-08-07T15:48:35.714283+00:00;Arizona Diamondbacks vs Los Angeles Dodgers;total;under;9.0;102;-110;5.49;PENDING
2026-08-07T17:17:38.791275+00:00;Seattle Mariners vs Tampa Bay Rays;total;over;7.0;104;-103;3.39;PENDING
2026-08-07T17:39:58.335840+00:00;San Diego Padres vs Houston Astros;moneyline;away;;107;100;3.38;PENDING
2026-08-07T18:20:27.173094+00:00;Philadelphia Phillies vs Toronto Blue Jays;moneyline;away;;190;178;4.14;PENDING
2026-08-07T19:35:19.728232+00:00;New York Yankees vs Atlanta Braves;moneyline;away;;123;112;4.93;PENDING
2026-08-07T20:14:53.993375+00:00;Boston Red Sox vs Athletics;total;over;8.5;103;-107;4.7;PENDING
2026-08-07T21:06:34.469744+00:00;Milwaukee Brewers vs Minnesota Twins;spread;home;-1.5;126;119;3.1;PENDING
2026-08-07T21:50:28.967475+00:00;San Francisco Giants vs Detroit Tigers;moneyline;away;;-126;-136;3.25;PENDING
2026-08-07T21:50:32.944620+00:00;San Francisco Giants vs Detroit Tigers;spread;away;-1.5;130;123;3.04;PENDING
2026-08-07T22:03:53.836724+00:00;Washington Nationals vs Cincinnati Reds;moneyline;home;;-113;-121;3.1;PENDING
2026-08-07T22:06:00.714781+00:00;Philadelphia Phillies vs Toronto Blue Jays;total;under;7.5;101;-106;3.31;PENDING
2026-08-07T22:42:42.972650+00:00;Pittsburgh Pirates vs New York Mets;total;over;8.5;101;-108;4.18;PENDING
2026-08-07T23:06:14.387987+00:00;New York Yankees vs Atlanta Braves;spread;away;1.5;-169;-184;3.03;PENDING
2026-08-07T23:06:18.005965+00:00;New York Yankees vs Atlanta Braves;total;under;8.0;100;-112;5.36;PENDING
2026-08-07T23:16:35.400925+00:00;Boston Red Sox vs Athletics;moneyline;home;;-256;-330;6.3;PENDING
2026-08-08T00:17:39.323304+00:00;Texas Rangers vs Baltimore Orioles;moneyline;home;;-143;-165;5.49;PENDING
2026-08-08T01:42:46.071751+00:00;San Diego Padres vs Houston Astros;moneyline;home;;-116;-135;6.52;PENDING
2026-08-08T04:47:32.191494+00:00;Boston Red Sox vs Athletics;spread;home;-1.5;-111;-120;3.55;PENDING
2026-08-08T05:34:05.772911+00:00;Miami Marlins vs Los Angeles Angels;total;under;8.0;-102;-114;5.21;PENDING
2026-08-08T06:05:26.614825+00:00;Seattle Mariners vs Tampa Bay Rays;total;under;7.0;102;-106;3.79;PENDING
2026-08-08T07:48:35.311114+00:00;New York Yankees vs Atlanta Braves;total;under;7.5;-104;-123;7.57;PENDING
2026-08-08T10:34:16.417582+00:00;Boston Red Sox vs Athletics;moneyline;home;;-230;-257;3.18;PENDING
2026-08-08T11:19:48.100462+00:00;Boston Red Sox vs Athletics;spread;home;-1.5;-120;-129;3.17;PENDING
2026-08-08T12:10:23.825106+00:00;San Diego Padres vs Houston Astros;moneyline;away;;110;103;3.33;PENDING
2026-08-08T12:19:34.399086+00:00;Arizona Diamondbacks vs Los Angeles Dodgers;total;under;8.5;100;-107;3.27;PENDING
2026-08-08T12:20:38.802939+00:00;New York Yankees vs Atlanta Braves;moneyline;away;;-128;-138;3.18;PENDING
2026-08-08T12:35:52.819479+00:00;Chicago White Sox vs Cleveland Guardians;total;under;7.5;-101;-116;6.43;PENDING
2026-08-08T12:36:57.420213+00:00;Miami Marlins vs Los Angeles Angels;total;under;7.5;102;-107;4.23;PENDING
2026-08-08T12:53:08.810404+00:00;Kansas City Royals vs Chicago Cubs;total;under;9.5;-107;-118;4.5;PENDING
2026-08-08T13:24:33.104001+00:00;San Francisco Giants vs Detroit Tigers;moneyline;away;;-105;-115;4.24;PENDING
2026-08-08T13:24:36.348479+00:00;San Francisco Giants vs Detroit Tigers;spread;away;-1.5;155;146;3.53;PENDING
2026-08-08T13:33:45.277023+00:00;Pittsburgh Pirates vs New York Mets;moneyline;away;;124;111;5.8;PENDING
2026-08-08T13:51:00.880692+00:00;Texas Rangers vs Baltimore Orioles;moneyline;home;;-137;-149;3.4;PENDING
2026-08-08T13:51:04.107189+00:00;Texas Rangers vs Baltimore Orioles;spread;home;-1.5;158;150;3.1;PENDING
2026-08-08T14:08:18.898643+00:00;Miami Marlins vs Los Angeles Angels;total;under;7.5;-107;-115;3.36;PENDING
2026-08-08T14:08:23.035920+00:00;Kansas City Royals vs Chicago Cubs;moneyline;home;;152;143;3.57;PENDING
2026-08-08T14:23:53.645293+00:00;Milwaukee Brewers vs Minnesota Twins;moneyline;away;;133;125;3.43;PENDING
2026-08-08T15:08:30.960091+00:00;Miami Marlins vs Los Angeles Angels;total;under;7.5;-115;-123;3.03;PENDING
2026-08-08T15:51:08.810275+00:00;Arizona Diamondbacks vs Los Angeles Dodgers;spread;away;-1.5;101;-109;4.61;PENDING
2026-08-08T15:52:13.744728+00:00;New York Yankees vs Atlanta Braves;spread;away;-1.5;134;124;4.27;PENDING
2026-08-08T16:05:27.788706+00:00;Arizona Diamondbacks vs Los Angeles Dodgers;moneyline;away;;-166;-186;4.04;PENDING
2026-08-08T16:06:33.711921+00:00;Chicago White Sox vs Cleveland Guardians;moneyline;away;;-122;-131;3.09;PENDING
2026-08-08T16:52:12.958100+00:00;Boston Red Sox vs Athletics;total;over;9.0;-108;-118;4.07;PENDING
2026-08-08T17:09:28.740084+00:00;Kansas City Royals vs Chicago Cubs;spread;home;1.5;-106;-113;3.01;PENDING
2026-08-08T17:21:40.685944+00:00;Boston Red Sox vs Athletics;total;under;9.0;-106;-115;3.8;PENDING
2026-08-08T18:01:11.350718+00:00;San Francisco Giants vs Detroit Tigers;total;under;8.0;-104;-111;3.09;PENDING
2026-08-08T18:22:33.096654+00:00;New York Yankees vs Atlanta Braves;moneyline;away;;-138;-150;3.36;PENDING
2026-08-08T18:22:36.416376+00:00;New York Yankees vs Atlanta Braves;spread;away;-1.5;124;117;3.13;PENDING
2026-08-08T18:39:51.754925+00:00;Philadelphia Phillies vs Toronto Blue Jays;moneyline;home;;-156;-173;3.84;PENDING
2026-08-08T18:39:55.175026+00:00;Philadelphia Phillies vs Toronto Blue Jays;spread;home;-1.5;128;120;3.51;PENDING
2026-08-08T19:37:34.732237+00:00;Boston Red Sox vs Athletics;spread;home;-1.5;-129;-143;4.28;PENDING
2026-08-08T20:05:56.164515+00:00;Pittsburgh Pirates vs New York Mets;total;over;9.0;100;-117;7.26;PENDING
2026-08-08T20:26:14.913372+00:00;Kansas City Royals vs Chicago Cubs;moneyline;home;;143;135;3.29;PENDING
2026-08-08T20:38:26.699038+00:00;Chicago White Sox vs Cleveland Guardians;total;under;7.0;105;-103;3.86;PENDING
2026-08-08T20:40:31.508477+00:00;Philadelphia Phillies vs Toronto Blue Jays;total;under;9.5;-106;-116;4.18;PENDING
2026-08-08T21:36:07.723243+00:00;Pittsburgh Pirates vs New York Mets;moneyline;away;;111;103;3.79;PENDING
2026-08-08T21:36:10.903669+00:00;Pittsburgh Pirates vs New York Mets;spread;away;1.5;-171;-191;3.86;PENDING
2026-08-08T22:11:36.861660+00:00;Philadelphia Phillies vs Toronto Blue Jays;moneyline;home;;-173;-207;6.02;PENDING
2026-08-08T22:11:40.417710+00:00;Philadelphia Phillies vs Toronto Blue Jays;spread;home;-1.5;120;101;8.64;PENDING
2026-08-08T22:11:43.819882+00:00;Philadelphia Phillies vs Toronto Blue Jays;total;under;9.0;107;-121;11.77;PENDING
2026-08-08T22:44:12.413211+00:00;San Diego Padres vs Houston Astros;total;over;8.0;101;-107;3.75;PENDING
2026-08-08T22:52:22.037773+00:00;Washington Nationals vs Cincinnati Reds;moneyline;home;;122;-101;10.36;PENDING
2026-08-08T23:11:40.155556+00:00;Milwaukee Brewers vs Minnesota Twins;moneyline;home;;-147;-159;3.06;PENDING
2026-08-08T23:11:44.719506+00:00;Milwaukee Brewers vs Minnesota Twins;total;under;8.0;-108;-119;4.44;PENDING
2026-08-08T23:11:48.005112+00:00;Kansas City Royals vs Chicago Cubs;moneyline;home;;135;117;7.66;PENDING
2026-08-08T23:11:51.524067+00:00;Kansas City Royals vs Chicago Cubs;total;under;9.0;-100;-119;7.98;PENDING
2026-08-08T23:28:01.790351+00:00;Chicago White Sox vs Cleveland Guardians;total;under;7.0;-103;-111;3.55;PENDING
2026-08-08T23:28:05.870738+00:00;St. Louis Cardinals vs Colorado Rockies;moneyline;away;;138;103;14.71;PENDING
2026-08-08T23:28:09.347010+00:00;St. Louis Cardinals vs Colorado Rockies;total;over;9.0;104;-108;5.59;PENDING
2026-08-08T23:28:12.396416+00:00;Texas Rangers vs Baltimore Orioles;moneyline;away;;124;-108;14.02;PENDING
2026-08-08T23:43:21.650561+00:00;Chicago White Sox vs Cleveland Guardians;moneyline;home;;111;-105;7.47;PENDING
2026-08-08T23:53:30.421829+00:00;Arizona Diamondbacks vs Los Angeles Dodgers;spread;away;-1.5;-109;-117;3.27;PENDING
2026-08-09T00:29:48.449302+00:00;Seattle Mariners vs Tampa Bay Rays;moneyline;home;;-116;-125;3.33;PENDING
2026-08-09T00:29:52.199570+00:00;Seattle Mariners vs Tampa Bay Rays;spread;home;-1.5;183;172;3.89;PENDING
2026-08-09T01:26:23.729173+00:00;Seattle Mariners vs Tampa Bay Rays;moneyline;home;;-125;-136;3.59;PENDING
2026-08-09T01:26:27.149418+00:00;Seattle Mariners vs Tampa Bay Rays;spread;home;-1.5;172;162;3.68;PENDING
2026-08-09T02:11:49.217999+00:00;Seattle Mariners vs Tampa Bay Rays;moneyline;home;;-136;-178;10.0;PENDING
2026-08-09T02:11:53.616206+00:00;Seattle Mariners vs Tampa Bay Rays;total;under;7.0;-106;-123;6.71;PENDING
